 Num,jpl-l4uhfnd-glob-mur,avhrr_pathfinder_l3_sst_annual_daytime_v5,ccmp_measures_atlas_l4_ow_l3_5a_monthly_wind_vectors_flk,aquarius_l3_wind_speed_smi_monthly_v3,goes_l3_sst_6km_nrt_sst_1hour,tellus_land_gtif_rl05,seawifs_l3_chla_monthly_9km_r,aquarius_l3_sss_biasadj_smi_7day_v3,ccmp_measures_atlas_l4_ow_l3_5a_5day_wind_vectors_flk,aquarius_l3_ancillary_sst_smi_annual_v3,aquarius_l3_sss_biasadj_smi_annual_v3,ncdc-l4lrblend-glob-avhrr_amsr_oi,modis_aqua_l3_sst_mid-ir_annual_4km_nighttime,dmi_oi-dmi-l4-glob-v1.0,avhrr_pathfinder_l3_sst_7day_daytime_v5,remo_oi_sst_5km-ufrj-l4-samerica-v1.0,qscat_level_2b_comp_12,remss-l4hrfnd-glob-mw_ir_oi,modis_aqua_l3_sst_thermal_8day_4km_nighttime,qscat_l3_sfc_eastward_wind_1deg_1mo,aquarius_l2_sss_v3,ascata-l2-25km,avhrr_navoceano_l2_2km_mcsst_frac,remss-l2p_gridded_25-tmi,modis_aqua_l3_sst_thermal_8day_4km_daytime,avhrr_pathfinder_l3_sst_daily_nighttime_v5,eur-l3p-nar_avhrr_metop_a,avhrr_navoceano_l2_2km_mcsst_lac,eur-l2p-nar17_sst,ostm_l2_sgdr_d,avhrr19_l-navo-l2p-v1.0,quikscat_byu_l3_ow_sigma0_enhanced,ascata-l2-coastal,aquarius_l3_sss_biasadj_smid_annual_v3,remss-l2p-amsre,tellus_land_gtif_gfz_rl05,aquarius_l3_sss_raincorrected_cap_7day_v3,remss-l2p-tmi,avhrr_pathfinder_l3_sst_monthly_nighttime_v5,qscat_l3_sfc_wind_speed_1deg_1mo,aquarius_l3_ancillary_sst_smi_daily_v3,waf dealiased sass,cmc0.2deg-cmc-l4-glob-v2.0,jason-1_gdr_ssha_netcdf,tellus_land_txt_rl05,osdpd-l2p-goes13,ccmp_measures_atlas_l3_ow_l2_5_ssmi_f14_wind_vectors_flk,aquarius_l3_wind_speed_smid_7day_v3,qscat_byu_l3_ow_sigma0_arctic_polar-stereographic_browse_maps_full,qscat_byu_l3_ow_sigma0_global_rectangular_browse_maps_full,qscat_arctic_seaice_age_class_byuscp_v1,aquarius_l3_sss_raincorrected_cap_monthly_v3,jpl-l2p-modis_a,modis_aqua_l3_chla_monthly_4km_r,avhrr_pathfinder_l3_sst_monthly_daytime_v5,ostia-ukmo-l4-glob-v2.0,aquarius_l3_sss_sm_smi_monthly_v3,ccmp_measures_atlas_l4_ow_l3_0_wind_vectors_flk,tellus_land_txt_gfz_rl05,recon_sea_level_ost_l4_v1,aquarius_l3_sss_cap_7day_v3,tellus_land_gif_rl05,jason-1_l2_ost_sgdr_ver-c_binary,jason-1_sgdr_netcdf_c_geodetic,avhrr_pathfinder_l3_sst_daily_daytime_v5,avhrr_pathfinder_l3_sst_8day_nighttime_v51,nscat_ifremer_l3_ow_mean_wind_fields,tellus_ocean_nc_rl05,aquarius_l3_wind_speed_smi_daily_v3,nscat_level_3_browse_images,eur-l4uhrfnd-med-odyssea,seawifs_l3_chla_daily_9km_r,ncdc-l4lrblend-glob-avhrr_oi,nscat level 3,aquarius_l3_sss_biasadj_smi_daily_v3,qscat_l3_ow_jpl_browse_images,nscat_aer_hoffman_l2_ow_wind_vector_ambiguity_removal,avhrr_pathfinder_l3_sst_5day_nighttime_v5,jpl-l4uhblend-ncamerica-rto_sst_an,modis_aqua_l3_chla_daily_4km_r,avhrr_pathfinder_l3_sst_7day_nighttime_v5,chelton seasat sass,aquarius_l3_wind_speed_smid_monthly_v3,navo-l2p-avhrr18_g,jason-1_gdr_netcdf,viirs_npp-navo-l2p-v1.0,avhrr_pathfinder_l3_sst_5day_daytime_v5,geo_polar_blended_night-ospo-l4-glob-v1.0,seawinds_level_2b_amsr,seasat_byu_l3_ow_sigma0_enhanced,mtsat2-ospo-l2p-v1.0,aquarius_l3_sss_smia_annual_v3,grace_l1b_grav_jpl_rl01,oscar_l4_oc_1deg,qscat_level_3_v2,avhrr_navoceano_l2_9km_mcsst_gac,avhrr_pathfinder_l3_sst_annual_nighttime_v5,eur-l2p-avhrr16_g,aquarius_l3_sss_smia_daily_v3,viirs_sst_npp_nar-osisaf-l3c-v1.0,reynolds_ncdc_l4_sst_hist_recon_monthly_v3b_asc,aviso_l4_dyn_topo_1deg_1mo,aquarius_l3_wind_speed_smi_annual_v3,rscat_level_2b_owv_comp_12_v1,abom-l4hrfnd-aus-ramssa_09km,cryosat2_l2_ost_igdr,avhrr18_g-navo-l2p-v1.0,topex altsdr,aquarius_l3_wind_speed_smid_3month_v3,aquarius_l3_ancillary_sst_smi_7day_v3,tellus_ocean_anim_rl05,neodaas-l2p-avhrr18_l,ers-1_ifremer_l3_ow_mean_wind_fields,merged_tp_j1_ostm_ost_all_v2,aquarius_l3_wind_speed_cap_monthly_v3,grace_l1b_grav_jpl_rl02,ascatb-l2-coastal,aquarius_l3_sss_smi_7day_v3,eur-l3p-glob_avhrr_metop_a,alt_tide_gauge_l4_ost_sla_us_west_coast,osdpd-l2p-goes12,modis_aqua_l3_sst_thermal_monthly_4km_daytime,qscat_level_2b_v2,modis_aqua_l3_sst_thermal_daily_4km_nighttime,avhrr_pathfinder_l3_sst_annual_daytime_v51,aquarius_l3_sss_smid_3month_v3,tellus_ocean_txt_rl05,eur-l2p-avhrr_metop_a,grace_gsm_l2_grav_csr_rl05,eur-l2p-nar18_sst,ostm_l2_ogdr_ssha,amsr2-remss-l2p-v7.2,reynolds_ncep_l4_sst_opt_interp_weekly_v2,merged_tp_j1_ostm_ost_gmsl_ascii_v2,navo-l2p-avhrrmta_g,ascata-l2-12.5km,avhrr_pathfinder_l3_sst_annual_nighttime_v51,aquarius_l3_sss_smi_annual_v3,avhrr_sst_metop_a_glb-osisaf-l3c-v1.0,grace_aod1b_grav_gfz_rl05,jpl_ourocean-l4uhfnd-glob-g1sst,navo-l2p-avhrr19_g,ascatb-l2-25km,aquarius_l3_sss_biasadj_smia_monthly_v3,ostm_l2_igdr,osdpd-l2p-msg02,amsre_l3_sst_1deg_1mo,wentz nimbus-7 smmr,msg03-ospo-l2p-v1.0,aquarius_l3_sss_smid_7day_v3,modis_aqua_l3_sst_thermal_daily_4km_daytime,geo_polar_blended-ospo-l4-glob-v1.0,goes_l3_sst_6km_nrt_sst_24hour,grace_gac_l2_grav_csr_rl05,topex gdr,ukmo-l4hrfnd-glob-ostia,tmi-remss-l2p-v4,avhrr_pathfinder_l3_sst_7day_nighttime_v51,topex_l2_ost_gdr_vms,eur-l4hrfnd-glob-odyssea,jason-1_gdr_netcdf_c_geodetic,neodaas-l2p-avhrr17_l,reynolds_ncep_l4_sst_opt_interp_monthly_v2,tellus_land_nc_rl05,jpl-l2p-modis_t,avhrrmta_g-navo-l2p-v1.0,tellus_land_anim_rl05,eur-l2p-seviri_sst,ostm_l2_gdr_d,aquarius_l3_ancillary_sst_smia_daily_v3,altika_saral_l2_ost_xogdr,modis_terra_l3_sst_thermal_annual_4km_nighttime,grace_gab_l2_grav_gfz_rl05,nscat level 2,jason-1_l2_ost_gdr_ver-c_binary,merged_tp_j1_ostm_ost_cycles_v2,abom-l4lrfnd-glob-gamssa_28km,ostm_l2_gdr_ssha_d,viirs_npp-ospo-l2p-v2.3,tellus_land_gtif_jpl_rl05,avhrr_sst_metop_a_nar-osisaf-l3c-v1.0,jason-1_gdr_ssha_netcdf_c_geodetic,osdpd-l2p-mtsat2,grace_l1b_grav_jpl_rl00,ccmp_measures_atlas_l3_ow_l2_5_ssmi_f13_wind_vectors_flk,remss-l2p_gridded_25-wsat,dmi-l4uhfnd-nseabaltic-dmi_oi,oscar_l4_oc_third-deg,ccmp_measures_atlas_l3_ow_l2_5_ssmi_f15_wind_vectors_flk,neodaas-l2p-avhrr19_l,aquarius_l2_sss_cap_v3,navo-l2p-avhrr17_g,qscat_level_2b_owv_comp_12,aquarius_l3_wind_speed_smia_monthly_v3,jason-1_sgdr_netcdf,jason-1_l2_ost_ssha_ver-c,avhrr_sst_noaa19_nar-osisaf-l3c-v1.0,avhrr_pathfinder_l3_sst_8day_nighttime_v5,avhrr_sst_metop_a-osisaf-l2p-v1.0,qscat_osucoas_l3_ow_uswestcoast,podaac_mgdr,topex_rgdr_v2010_netcdf,reynolds_ncdc_l4_sst_hist_recon_monthly_v3b_netcdf,qscat_byu_l3_ow_sigma0_antarctica_polar-stereographic_browse_maps_lite,modis_terra_l3_sst_thermal_daily_4km_daytime,qscat_byu_l3_ow_sigma0_global_rectangular_browse_maps_lite,ostm_l2_igdr_ssha,aquarius_l3_wind_speed_cap_7day_v3,ostm_l2_ogdr,avhrr_pathfinder_l3_sst_8day_daytime_v5,topex_gcp,aquarius_l3_sss_smi_daily_v3,ostm_l2_ost_ogdr_gps,avhrr_pathfinder_l3_sst_monthly_daytime_v51,os2_oscat_level_2b_owv_comp_12_v2
saline density,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
wind,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eumetsat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gcom w1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jason 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ocean optics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noaa 18,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sst,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amsr e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
